label,tweet
1,rt @karizunique  agus yudhoyono ini karirnya lagi bagus-bagusnya di ranah militer  langsung memutuskan belok ke cagub ini pertanyaan banget u    
1,(tribunpekanbaru ) rachmawati tersinggung megawati ajak ahok ke makam bung karno https     t co  g   qkvmdi #beritariau
0,rt @dennyja world  saya melihat data lsi soal pilkada dki yang mengejutkan (survei okt     )  ahok potensial kalah!
0,setelah liat agus di #ahymatanajwa apakah agus pilihan yg tepat?
0,gawat mas agus kena hantam najwa  ud  d ude   ud  d ude   #ahymatanajwa
1,#berita alasan anies sering turun ke masyarakat meski belum masa kampanye https     t co  zkaix isxy #halamanriau
1,(tribunpekanbaru ) alasan anies sering turun ke masyarakat meski belum masa kampanye https     t co  egehjlrrnc #beritariau
1,diperjelas  karena permintaan maaf kemarin menurut saya sebagai orang dalam kategori awam belum merasa bapak memint u     https     t co  qhzljjoqwg
0,rt @sibonekakayu  ahok     (jilbab) yang dipakainya yang kayak serbet  malah mungkin lebih bagus serbet di dapur saya    n nhttps     t co     qz  u    
0,senayan  hindari amarah publik  dprd dki diminta lengserkan ahok https     t co   boehpeb l  
0,agus jawabnya muter  ah  ga tajem tepat sasaran  ud  d ude   ud  d ude   ud  d ude   [pic]  u     https     t co  z asshmaab
1,#berita rachmawati tertawa ketika ditanya apakah dia juga akan mengajak anies-sandiaga ke makam ayahnya  ia https     t co  sv kw wt  
1,rachmawati tersinggung megawati ajak ahok ke makam bung karno  rachmawati tertawa ketika ditanya apakah dia j    https     t co  x kqjtaydf
0,agus yudhoyono ada di acara @matanajwa di @metro tv  nkaku banget om     kayak sedang interview kerja    
0,rt @reiza patters  ahok  nelayan yang anti-reklamasi silakan pergi dari muara angke! https     t co  jknjzo ghy | hebat ya?
0,rt @privideniya tl  doooh mukanya ini lhooo tampolable banget sik https     t co  fvdpsjhr g
0,rt @posmetroinfo  setelah mati-matian bela ahok di ilc  nusron purnomo ditraktir (dikasih) makan oleh para cukong-cukong china https     t co u    
1,#seputarriau alasan anies sering turun ke masyarakat meski belum masa kampanye https     t co   jug t sjj via [tribun]
1,alasan anies sering turun ke masyarakat meski belum masa kampanye  anies menjelaskan  dirinya merasa perlu un    https     t co  rv pijomch
1,#yukikutanshare alasan anies sering turun ke masyarakat meski belum masa kampanye  https     t co  fmp vpdra  cincin
1,rachmawati tersinggung megawati ajak ahok ke makam bung karno https     t co  krsebmk zd
1,rt @fadlizon  fadli zon  tukang becak dan presiden jika bermasalah harus diadili  apalagi ahok https     t co  wp mzko ex
0,ahy agus harimurti yudoyono  ahy dibaca ahaaayeee uyeeee   n  n  n  ngaring krik krik kraaaauk
0,#jakartacenterid video mahasiswa lhokseumawe demo ahok https     t co    fvxhxjlv |@acehcenterid
0,rt @veny angel  bru pertama kali nonton mata najwa   itupun karna ada agus  ternyata najwa gini toh   suka potong pembicaraan orang      n#a u    
1,rt @darwistriadi  sangat salut dgn nusron wahid dlm argumentasi di ilc   soal ahok  kita perlu lbh banyak lg di indonesia org  seperti dia  u    
1,@tarinst   alasan anies sering turun ke masyarakat meski belum masa kampanye  anies menjelaskan  d    https     t co  oe ovbkkpr @tarinst  
1,ini alasan ahok temui sophia latjuba tanpa djarot  jakarta (pos kota)  u     menjelang masa kampanye pilkada dki      https     t co  sewefop rf
0,rt @rinjanijb  hahaha   njadi yg dukung anies sandi sekarang sdh ga anti china lagi ya   ? nsdh dpt hidayah rupanya   u   a https     t co   jw  r zlk
0,rt @dennyja world  saya melihat data lsi soal pilkada dki yang mengejutkan (survei okt     )  ahok potensial kalah!
0,rt @dennyja world  saya melihat data lsi soal pilkada dki yang mengejutkan (survei okt     )  ahok potensial kalah!
0,rt @budimandjatmiko  seekor singa yg memimpin      ribu domba lbh ditakuti dr      singa yg dipimpin seekor domba  di jkt kita butuh singa  u    
0,rt @dennyja world  saya melihat data lsi soal pilkada dki yang mengejutkan (survei okt     )  ahok potensial kalah!
1,rt @yuliaa     mestinya pilkada dki ini dpercepat aja gosah nunggu pilkada serentak biar ga nimbulin masalah  smua krn ahok   kl cagubnya b u    
1,rt @kompascom  ketum pkb yakin mayoritas warga nu di jakarta dukung agus-sylvi  https     t co  h b h dx f
1,iwan fals  gara-gara ahok kita ingat alquran https     t co  aqkcvqhy c
1,rt @muammaraldafi  mas agus yudhoyono tetap yang terbaik semoga sukses di pilkada dki     
0,rt @dennyja world  saya melihat data lsi soal pilkada dki yang mengejutkan (survei okt     )  ahok potensial kalah!
0,rt @dennyja world  saya melihat data lsi soal pilkada dki yang mengejutkan (survei okt     )  ahok potensial kalah!
0,rt @sibonekakayu  oke om @warheadxd  ini mata @sahal as dihitamkan  silahkan ditempel di berita-berita si bobrok ahok mempermainkan a u     
1,rt @savicali  ulama yg bela ahok adalah ulama       ah  betapa islaminya organisasi ini  (jatiwaringin raya jam  an tadi) https     t co   dnv u    
1,rt @idetopia    kalau pak ahok menista agama  dia tak akan bisa keluar dari pulau ini    kata warga pulau seribu  https     t co   k  afnr s
1,retweeted salam  u   c ud  c udffb ufe f (@halojakarta)  n nkalau ahok divonis bersalah  djarot belum tentu 'naik tahta'    https     t co   ewuhslwmk
0,rt @bangzul pni  astaghfirullah    nsegitunya mereka perlakukan para ulama  nkalian pikir beliau  itu komoditi? https     t co  s cna  p d
0,rt @dennyja world  saya melihat data lsi soal pilkada dki yang mengejutkan (survei okt     )  ahok potensial kalah!
0,rt @octarianit  gimana nih om @stone cobain ???  halusinasi tingkat dewa kayaknya no   ini https     t co  agrveu acg
0,rt @dennyja world  saya melihat data lsi soal pilkada dki yang mengejutkan (survei okt     )  ahok potensial kalah!
1,loh! survei terbaru spin  ahok-djarot masih berjaya 
1,rt @hasilagribisnis  daripada ngelamun  bantuin rt ya om   biar publik tau apa bedanya agus sama ahok  hehee u   c https     t co  mtjt myukk
1,loh! survei terbaru spin  ahok-djarot masih berjaya https     t co  osen lli k
0,rt @dennyja world  saya melihat data lsi soal pilkada dki yang mengejutkan (survei okt     )  ahok potensial kalah!
0,rt @zul an  anda perlu lihat foto ini  apakah kita akan mendukung calon gubernur yg didukung organisasi seperti ini? tolong rtn u     
0,rt @bangzul pni  astaghfirullah    nsegitunya mereka perlakukan para ulama  nkalian pikir beliau  itu komoditi? https     t co  s cna  p d
0,rt @hayked  ahok dijatuhin  tinggal tunggu giliran jokowi dijatuhin pake isu komunis  ndan gelagatnya udah terang benderang 
1,rt @qureta  hasil kerja ahok sudah bisa dilihat dan dirasakan warga jakarta  ini hal yang tidak bisa dipungkiri  nhttps     t co  ewibk hwx 
1, @alexemeru @stone cobain @agusyudhoyono E1213 iya program #ani ssandim nang yg mana yg dah dijalanin ahok   
0,rt @anti densus    duh malunya! plt gubernur dki bantah ucapan ahok gaji pns rp     -    juta https     t co  bvm x esn  #news https     t co  wd u    
0,rt @dennyja world  saya melihat data lsi soal pilkada dki yang mengejutkan (survei okt     )  ahok potensial kalah!
0,rt @posmetroinfo  junaedi albaghdadi geram  zikir akbar yang dipimpinnya dipolitisir tim ahok-djarot n https     t co  iobrx pw l https     t co   u    
0,rt @dennyja world  saya melihat data lsi soal pilkada dki yang mengejutkan (survei okt     )  ahok potensial kalah!
1,rt @idetopia    kalau pak ahok menista agama  dia tak akan bisa keluar dari pulau ini    kata warga pulau seribu  https     t co   k  afnr s
1,rt @tetapahokdjarot  dukung ahok  anggun c sasmi  saya muslim  dia kristen https     t co  o  uvr tih
1,rt @triwul    ahok-djarot dapat dukungan dari ratusan aktivis perempuan https     t co  mffznm kla
1,rt @posmetroinfo  spin  ahok unggul hanya di pemilih etnis china  selebihnya nihil n https     t co  l slha vku https     t co  vazr av lr
0,#timnasjuara #airmatabuaya #ahokdipecat #ahokbersinetron https     t co  nvighajz n december          at      pm
0,geger si ahok?
0,rt @jaseem protes  #baca rp   miliar berubah jadi rp     juta  soni sumarsono disoraki atlet  ahok heran https     t co  xnpchatfvv
1,ahok u    s  u    blasphemy u     trial underway as his relentless eviction campaign continues https     t co  ygub xlnmw #pemimpinprofesional #urbanplural
1,jakarta mayor ahok most googled in indonesia  u     malaysia outlook (press release) (registration) https     t co  o  kwrmkoe #pemimpinprofesiona u    
0,beredar tanda tangan palsu anies soal syariat islam di jakarta | republika online https     t co   hrkh bjot
0,rt @triwul    tdk ada pengaruhnya dhani dukung anies  karakter pendukung dng yg didukung sama  mulut ember alias pembohong   https     t co  g u    
0,rt @cicakterbang  perasaan univ paramadina tdk seagresig universitas lain growthnya  status quo aja gitu    maaf smg sy salah https     t co   u    
1,rt @idetopia    kalau pak ahok menista agama  dia tak akan bisa keluar dari pulau ini    kata warga pulau seribu  https     t co   k  afnr s
1,rt @tetapahokdjarot  tuding pengacara ahok berpofesi sebagai notaris  acta ternyata tak punya bukti https     t co  br morfz c lewat @kriminal u    
1,rt @reiza patters  @alexemeru @stone cobain @agusyudhoyono @aniesbaswedan mang apaan program #aniessandimenang yg dah dikerjain ahok? #nany u    
1,rt @idetopia    kalau pak ahok menista agama  dia tak akan bisa keluar dari pulau ini    kata warga pulau seribu  https     t co   k  afnr s
1,rt @m ngu il    ahok  antara hati &amp
1,ketulusan seorang ahok https     t co  euhv zrk a
1,rt @republikaonline  dipecat ahok  kepsek menang di tingkat kasasi https     t co   z xptzod 
1,kenapa plt  bukannya ahok yg pilih menurut std n kwalitas dia  akhirnya kan dptnya pencoleng gini   ud  d ude  
0,pilkada dki jangan pilih pki!! berbahaya!! pilih   atau   saja pdip  usai nonton debat     https     t co  ypaxbi qfl #debat pilkadadki #imlek
0,rt @yvonekaa  phd abal abal  sumpah ga respect lagi sama anies baswedan  retorika ga ada solusi  nyinyir orang doang  u     
0,rt @batack overkill  yg pasti mah mendikbud gagal    @aniesbaswedan #ahokdjarothebat #debat pilkadadki https     t co  luzp qvfxt
1,ganti dia pikir dia paling pintar boleh om? https     t co  ex jjehm j
1,rt @teddygusnaidi     tidak bisa dalam waktu   tahun hrs membereskan semuanya  karena masih ada yg dalam progres  ini bukan sulap simsalabi u    
1,rt @triatmojo  ahok strukturnya bagus  identified problem &gt
1,rt @jokoanwar  tiap ahok djarot ngomong  nambah ilmu ya kita  #debat pilkadadki https     t co  xwwrnalpbu
1,rt @ulinyusron  ikhtisar #debat pilkadadki  n n   just duit n   just do it n   just do if
1,rt @kompastekno  temuan mengejutkan keramaian twitter di #debat pilkadadki dan soal pendukung ahok https     t co  xazqwo onh
1,rt @putra        #debat pilkadadki ahy debatnya udah kelas capres aja tegas cerdas dan berwibawa https     t co  eujo  bwby
1,rt @gunromli  sylviana kesyikan ngomong sendiri lupa bertanya  anies keasyikan nyerang pake data  yg salah  ya ahok joged  aja  ud  d ude   #debat pil u    
1,rt @teddygusnaidi  para pemuja-pemuji @agusyudhoyono kalau msh juga memuji ini keterlaluan    mbok ya kalau tugas boleh tapi realistis u     
1,rt @iankomeng  #debat pilkadadki n@aniesbaswedan coba deh buka mata dan hati lebar lebar dan legowo  npak @jokowi pantas saja buang u     
1,saya doakan semoga sampeyan jadi pemenang di kontes pilgub dki       kalau sudah jadi gubernur jgn seperti ahok yg u     https     t co  jtceftj rk
1,rt @ginaasz  apa cuma gue doang tiap paslon   ngomong volume langsung gue gedein sedangkan paslon      ngomong langsung dikecilin lagi  ud  d ude   #de u    
1,rt @teddygusnaidi     tidak bisa dalam waktu   tahun hrs membereskan semuanya  karena masih ada yg dalam progres  ini bukan sulap simsalabi u    
1,rt @erixputra  jadi pertanyaannya apa? dan ahok pun joged  #debat pilkadadki https     t co  ricyfbyogv
0,rt @nci ri  pasca #debat pilkadadki kena batunya  @agusyudhoyono dibentak kapolres jakarta selatan  karena bikin macet jalan  nhttps     t co   u    
0,pilkada dki jangan pilih pki!! berbahaya!! pilih   atau   saja pungli di dinas penanama    https     t co  n ypjew nq #debat pilkadadki #imlek
0,#debat pilkadadki gw bisa bayangin demo sepanjang tahun dgn kerugian materil-non materil jika no   msh nongol di dki  negara tdk kondusif
1,rt @ichakeljombar  seorang dosen yang seharusnya dikagumi karena cerdas otaknya  tapi seketika runtuh karena hobinya menjatuhkan orang lain u    
1,rt @putra        #debat pilkadadki ahy debatnya udah kelas capres aja tegas cerdas dan berwibawa https     t co  eujo  bwby
1,#debat pilkadadki n@aniesbaswedan coba deh buka mata dan hati lebar lebar dan legowo  npak @jokowi pantas saja buang u     https     t co   slm  ntib
0,rt @teddygusnaidi      kalau gunakan fantasi agus maka agus bisa menuding bahwa sby tidak beres memimpin     tahun masih banyak yang miskin u    
0,rt @teddygusnaidi      kalau gunakan fantasi anies  maka anies bisa menuding bhw ali sadikin bapaknya boy sadikin gak beres memimpin jakart u    
0,pilkada dki jakarta harap tidak pilih nomor    bahaya laten komunis!    https     t co   wp mmnegt #debat pilkadadki https     t co  tfgiwg nm 
1,rt @tuansatutiga  surat an-nisa sangat pas dengan kondisi sekarang  n#indonesiabersamaulama #spirit    #debat pilkadadki #saveislam  nhttps    u    
1,rt @pandji  ini artikel yg menjelaskan ternyata di #debat pilkadadki yg dapet respon positif di socmed adalah #aniessandiokoce https     t co u    
1,#debat pilkadadki yang lain akan menanggulangi banjir   no   sudah menghilangkan banjir
0,rt @teddygusnaidi      kalau gunakan fantasi anies  maka anies bisa menuding bhw ali sadikin bapaknya boy sadikin gak beres memimpin jakart u    
0,rt @nci ri  pasca #debat pilkadadki kena batunya  @agusyudhoyono dibentak kapolres jakarta selatan  karena bikin macet jalan  nhttps     t co   u    
0,pilkada dki jangan pilih pki!! berbahaya!! pilih   atau   saja pungli di dinas penanama    https     t co  n ypjew nq #debat pilkadadki #imlek
1,rt @gitamontolalu  kami ingin melayani karena   rakyat adalah boss kami   #ahokdjarot #basukidjarot #debat pilkadadki pls rt u     
1,#debat pilkadadki nsemonga masyarakat indonesia tidak salah memilih pemimpin   nsaya mendukung pak anies    nsemangaat @prabowo
1,#debat pilkadadki nsemonga masyarakat indonesia tidak salah memilih pemimpin   nsaya mendukung pak anies    nsemangaat @prabowo
1,rt @rey        #debat pilkadadki    akhirnya kita tahu maksud pak jokowi https     t co  enekh hwhy
1,rt @ilie          #debat pilkadadki npaslon    makin wibawa   npaslon    makin lucu  bingung jawab serangan paslon   npaslon    makin garang d u    
1,rt @sohibahy  setelah debat makin mantap dengan mas @agusyudhoyono dan mpok @sylviana murni yaa pak  ud  d ude a https     t co   fs lhlvge
0,rt @ych      dari awal kampanye  @aniesbaswedan @sandiuno  kan sudah biasa salah data mulu dan ga perlu kaget kalo over budget   u     
0,rt @andreobz  di tinggal ahok cuti jakarta semakin kacauuuu    parahhhh https     t co  cugf lsdnd #debat pilkadadki
0,rt @teddygusnaidi      kalau gunakan fantasi anies  maka anies bisa menuding bhw ali sadikin bapaknya boy sadikin gak beres memimpin jakart u    
1,rt @iqlimas  bergelar ph d anies baswedan tidak malu menyerang dgn data abal   #debat pilkadadki https     t co  igjzl bszm
1,rt @de mbem  hanya ahok djarot pantas pimpin jakarta !! https     t co  ol eb pvgb lewat #loguepilihbadja #debat pilkadadki #ahok #antasari @b u    
1,rt @gitamontolalu  kami ingin melayani karena   rakyat adalah boss kami   #ahokdjarot #basukidjarot #debat pilkadadki pls rt u     
0,rt @josua tm  ibu sylvi adalah contoh bahwa wanita itu sulit ditebak dan pak anies contoh pria yg gak peka  #debat pilkadadki
0,bergelar ph d anies baswedan tidak malu menyerang dgn data abal   #debat pilkadadki https     t co  igjzl bszm
1,rt @pandji  ini artikel yg menjelaskan ternyata di #debat pilkadadki yg dapet respon positif di socmed adalah #aniessandiokoce https     t co u    
1,meme aksi ahok saat debat viral di medsos https     t co   yimwdxrna  #loguepilihbadja #debat pilkadadki #ahok @basuki btp
1,rt @teddygusnaidi  yang dikiri dia pikir dia ariel  yang ditengah dia pikir dia orangtua dan yang dikanan dia pikir dia tau   hahaha!! u     
0,rt @teddygusnaidi  terbukti ucapan ahok bhw kementerian @aniesbaswedan dapat raport paling buruk  di peringkat     #debat pilkadadki  nhttps u    
0,rt @agatha  lol  #debat pilkadadki pak anies bilang rankingnya salah  setelah saya menjabat jadi ranking     klo ranking   kok gak jadi men u    
0,mulut dengan tangan ta menyakiti orang #debat pilkadadki
1,rt @mona      gw yakin yang ribut soal cagub dki bukan warga dki doang  ud  d ude   malah kadang yang bukan warga dki lebih heboh  ud  d ude   #matanajwa #debat  u    
1,jaman sekarang susah cari pemimpin obyektif yang selalu berpijak pada kebenaran dan layak jadi referensi kata u  b nya ??  n#debat pilkadadki
1,ikutan yuk! #memotretjakartabaru  ud  d udc   ud  d udc   u   c ud  c udffb ufe f  n nkita pilih ahy #sologreatsale gong xi fa cai #debat pilkadadki https     t co  dj hiuwziz
0,rt @i lbe  mpok  gmn pendapatnya ttg 'makan rendang pake kecap ?' #debat pilkadadki https     t co  afhbfellzu
0,rt @teddygusnaidi  @aniesbaswedan urusan kip gimana? https     t co   cergtyhak
0,rt @teddygusnaidi  ini yg gue bilang  yg hebat di tim @agusyudhoyono itu cuma tukang fotonya  coba zoom  orangnya dikit  kebyakan bers u     
0,rt @teddygusnaidi  di dalam debat @agusyudhoyono ngawur diluar debat jg ngawur  yg begini msh dipuja-puji? kalian ditugaskan memuja-mu u     
1,rt @bdb id  siapa nih calon gubernur dan wakil gubernur yang kalian tunggu di #debat pilkadadki ? @sohibahy @temanahok @jktmajubersama
1,rt @adibhidayat  siapa yang paling ingin kalian saksikan di #debat pilkadadki malam ini?
1,paslon   dalam #debat pilkadadki semakin ditekan dan dikritisi oleh paslon   dan     malah semakin menunjukkan kualitasnya 
0,pilkada dki jangan pilih pki!! berbahaya!! pilih   atau   saja ini strategi anies turun    https     t co  pagslvsyoq #debat pilkadadki #imlek
0,pilkada dki jangan pilih pki!! berbahaya!! pilih   atau   saja nu dukung polda bali usu    https     t co  v    chkhz #debat pilkadadki #imlek
0,rt @kojimashou  yah namanya jh odong  si @sylviana murni https     t co   g u iuyo 
1,rt @zul hasan  sebelum debat kompak dukung agus - sylvi  setelah #debat pilkadadki makin solid dukung @agussylvidki || @sohibahy u     
1,rt @sujonoimade  kl menurut pak @zul hasan paslon mana yg penuh retorika atau teori dan paslon mana yg pisi misinya kerja nyata utk u     
1,rt @ritamatondang  #debat pilkadadki salut sama no    tdk membalas dgn memojokkan pasangan no   n    tp menjelaskan semua program dgn jelas u    
1,rt @adib ajalah  akhirnya publik pun tau mna yg layak dan teruji @basuki btp #debat pilkadadki https     t co  nppxo unzs
0,rt @aamandakasih  sylvi just like ibu-ibu arisan that can talk bad about her neighbor but without seeing herself #debat pilkadadki
0,rt @anezbolowbolow  #debat pilkadadki pake urat banget paslon      lol  !
0,rt @raztheda  paslon   once said  jangan memilih pemimpin yang justru memecah belah  tonight i realised he should keep it for himself  ud  d ude c #de u    
0,#debat pilkadadki paslon     akan menaikkan gaji guru paud jika terpilih  waktu jadi mendikbud ente ngapain bray? tidur? @aniesbaswedan
0,rt @istia iis  @enny endah @jojobinjai kirain cm sy yg ngrasa  pas #debat pilkadadki senyumnya sinis saat paslon   sdg bicara  mana brkacak u    
1,rt @teddygusnaidi  yang dikiri dia pikir dia ariel  yang ditengah dia pikir dia orangtua dan yang dikanan dia pikir dia tau   hahaha!! u     
1,rt @megapurba    judulnya no   di kepung  tpi lucunya no   menjadi penengah di antara   dan   #debat pilkadadki #ahokdjarotpilihan
1,rt @teddygusnaidi  yang dikiri dia pikir dia ariel  yang ditengah dia pikir dia orangtua dan yang dikanan dia pikir dia tau   hahaha!! u     
0,rt @pbenyw  mpok @sylviana murni salah sebut dg uu no   terkait pengelolaan sampah  padahal yg benar uu           u     
0,rt @ikramarki  pak anies   ini jakarta  ini jakarta   n nnetizen   yang bilang polewali mandar siapa pak?  ud  d ude    n n#debat pilkadadki
0,pilkada dki jakarta harap tidak pilih nomor    bahaya laten komunis!    https     t co  bqoyfzem g #debat pilkadadki https     t co  sfm   ixzt
0,rt @josua tm  ibu sylvi adalah contoh bahwa wanita itu sulit ditebak dan pak anies contoh pria yg gak peka  #debat pilkadadki
0,strategi terkonyol dalam sejarah acara debat  sangat tidak intelek dan memalukan #debat pilkadadki  https     t co  at gnwtus 
1,melihat #debat pilkadadki kemarin  jelas bahwa yg terjadi adalah perlawanan thd perubahan  @jokowi @basuki btp unt kembali ke masa lalu 
1,jangan sampai anda menyesal setelah memilih pasangan yg salah  and so use to brain  and i chose no   #debat pilkadadki
1,rt @gitamontolalu  burung kutilang suka bernyanyi nyanyinya diatas peti yg lain cuma asal bunyi hanya no   yang kasih bukti u     
0,rt @legaldead  #debat pilkadadki you not fair @aniesbaswedan anda mau naikkan gaji guru paud kalo jd gub dki  kenapa anda tidak lakukan saa u    
0,#debat pilkadadki agus mengawang #ogahpilihterdakwa bansos  pembangunan masjid sylvi nyinyir https     t co  mv ruzi c 
0,#debat pilkadadki well    pilih saya @agusyudhoyono  tweni nain may ej  pertikal hosing    statusisasi kemakmuran m u     https     t co  b nydcxpa 
0,rt @agungwidrajat  #debat pilkadadki agus mengawang #ogahpilihterdakwa bansos  pembangunan masjid sylvi nyinyir https     t co  mv ruzi c 
1,#debat pilkadadki yang tengah seperti narasumber  yg kiri dan kanan cuma moderator sekaligus penanya
1,jadi post #debat pilkadadki apakah tdk lbh baik @ahokdjarot menjadikan tema perubahan mental ini scr lbh kuat  frontal? jadikan #  v # -  !
1,rt @de mbem  meme aksi ahok saat debat viral di medsos https     t co   yimwdxrna  #loguepilihbadja #debat pilkadadki #ahok @basuki btp
0,rt @sehan   pk anis nyinggung kjp  rakyat jkt perlu tau nih  justru pk anis itu di copot oleh pk jkw krn ngurus kip gk berhasil  #debat pil u    
0,rt @ikramarki  pak anies   ini jakarta  ini jakarta   n nnetizen   yang bilang polewali mandar siapa pak?  ud  d ude    n n#debat pilkadadki
0,rt @batack overkill  #debat pilkadadki paslon     akan menaikkan gaji guru paud jika terpilih  waktu jadi mendikbud ente ngapain bray? tidu u    
0,rt @stellakarunia  jangan pilih cagub yg dekat dgn sarang koruptor  ud  d ude  #debat pilkadadki https     t co  ttxy oxi p
1,rt @fredybastian   #debat pilkadadki nberita tv manakah yg dalam pemberitaan pilkada dki bisa di percaya &amp
1,#debat pilkadadki nberita tv manakah yg dalam pemberitaan pilkada dki bisa di percaya &amp
1,buktikan sejauh apa keberuntungan membawamu ! n#missuniverse ngong xi fa cai n#debat pilkadadki n#imlek u     https     t co   nvmjcehbs
0,selesai debat sylvi langsung disemprot pepo memo    ojo ngono  pie toh    ' #debat pilkadadki  https     t co  rhgr o n w
0,rt @iqlimas  selesai debat sylvi langsung disemprot pepo memo    ojo ngono  pie toh    ' #debat pilkadadki  https     t co  rhgr o n w
0,rt @agungwidrajat  #debat pilkadadki #ogahpilihterdakwa maling bansos maling dana pembangunan masjid pa lagi anak maling uang negara https  u    
0,rt @raztheda  paslon   once said  jangan memilih pemimpin yang justru memecah belah  tonight i realised he should keep it for himself  ud  d ude c #de u    
1,disebut orang baik kalau bisa memberi contoh yang baik  nhttps     t co  hxdjlqw  c n #debat pilkadadki
1,saat anies bicara soal pendidikan pada #debat pilkadadki yang terjadi justru semakin menguatkan alasan jokowi memberhentikannya dari menteri
1,rt @petikanlagu   pilih yang mana nih guys???  #debat pilkadadki
0,#debat pilkadadki kata @aniesbaswedan  sunda kelapa kok gk ada kelapanya !  kampung rambutan isinya mikrolet  ud  d ude   ud  d ude  wkwkwkwk
1,   layak (untuk diberi kesempatan)  karena cukup menguasai masalah  tidak normatif  tahu apa yg harus dilakukan  n#debat pilkadadki
1,#debat pilkadadki birokrasi yg melayani rakyat  emank badja gak ada lawan nya
0,rt @obattikus  wong debat serius kok malah digawe meme  uripmu kakean guyon ndes ! situ sehat ? #debat pilkadadki
0,rt @agungwidrajat  #debat pilkadadki agus mengawang #ogahpilihterdakwa bansos  pembangunan masjid sylvi nyinyir https     t co  mv ruzi c 
1,rt @jurnintelijen  paslon   justru tenang &amp
1,wau super sekali  smpai pagi ini hashtag #debat pilkadadki msh bertahan  ud  d ude   ud  d ude   ud  d ude   ud  d ude   ud  d ude a ud  d ude a
1,rt @nurs ty w t   jangan sampai anda menyesal setelah memilih pasangan yg salah  and so use to brain  and i chose no   #debat pilkadadki
0,rt @iqlimas  bergelar ph d anies baswedan tidak malu menyerang dgn data abal   #debat pilkadadki https     t co  igjzl bszm
1,rt @aniesbaswedan  ibu  terima kasih atas doa dan kumpulan pelajaran yang telah membangun pemikiran  karakter dan semangat untuk berju u     
1,rt @pandji  nah gue pikir sentimen petahana oke di #debat pilkadadki semalam  tapi mnrt politicawave malah sebaliknya  geng u     
1,rt @pandji  ini artikel yg menjelaskan ternyata di #debat pilkadadki yg dapet respon positif di socmed adalah #aniessandiokoce https     t co u    
0,rt @agungwidrajat  #debat pilkadadki #ogahpilihterdakwa maling bansos maling dana pembangunan masjid pa lagi anak maling uang negara https  u    
0,pilkada dki jangan pilih pki!! berbahaya!! pilih   atau   saja ini strategi anies turun    https     t co  g cuirrblt #debat pilkadadki #imlek
0,dalam #debat pilkadadki terlihat paslon   dan   bekerja sama menyerang paslon    bukti valid adl kata-kata paslon    sm   pak anies tahu kok  
1,rt @   agree  meme terbaik awal tahun ini  ))) pecah!!! goks @basuki btp #debat pilkadadki #ahokdjarot https     t co  mbq jiww  
1,pengamat khawatirkan antasari dijadikan komoditas politik  n#negarakokjadibegini #rezimpanik #debat pilkadadki  https     t co  hhfx xv mt
1,apapun pertanyaanya jawabnya tetap   yg penting kreatif n goodwill   n n(yg tdk setuju silahkan keluar dari habitat masing ) n n#debat pilkadadki
0,rt @jean irene  omg! anies sangat nyinyir yaa? so manipulatif   emotional! dimana seorg dosen yg objective?? he's lost! #debat pilkadadki
0,  pepo lupa ngasih tau  maap ya nak   ujar pepo menyadari hal itu jadi bumerang buahhatinya #debat pilkadadki   https     t co  mc xesd l 
1,rt @pandji  ini artikel yg menjelaskan ternyata di #debat pilkadadki yg dapet respon positif di socmed adalah #aniessandiokoce https     t co u    
1,rt @dipati sangga  balik lg ke pekerjaan masing  lah n   balik jadi tentara n   balik jadi gubernur n   balik jadi motivator #debat pilkadadki
1,anis-sandi pro lingkungan  tanah sbg fungsi lingkungan resapan air harus di jaga #debat pilkadadki
0,pilkada dki jakarta harap tidak pilih nomor    bahaya laten komunis!    https     t co   uf m cldn #debat pilkadadki https     t co  hzm jnvkhr
0,nu mengawal nkri  fpi-hti ingin rusak ri &amp
0,rt @sehan   pk anis nyinggung kjp  rakyat jkt perlu tau nih  justru pk anis itu di copot oleh pk jkw krn ngurus kip gk berhasil  #debat pil u    
0,rt @eliakimsihotang  no     vickynisasi nno      realita nno      motivator nyasar n#debat pilkadadki
1,#debat pilkadadki belajar undang-undang dulu baru statement program
1,rt @brigadaregion   mari tuliskan sejarah baru  mari gotong jakarta jadi kota dunia  bangga punya pemimpin visioner #ahokdjarot #debat pilk u    
1,#debat pilkadadki ahok lah yang terbaik    
0,#debat pilkadadki secara konten pertanyaan didominasi kritik kinerja petahana  tetapi petahana tetap unggul &amp
0,rt @ichakeljombar  seorang dosen yang seharusnya dikagumi karena cerdas otaknya  tapi seketika runtuh karena hobinya menjatuhkan orang lain u    
0,rt @batack overkill  #debat pilkadadki paslon     akan menaikkan gaji guru paud jika terpilih  waktu jadi mendikbud ente ngapain bray? tidu u    
0,rt @ichakeljombar  seorang dosen yang seharusnya dikagumi karena cerdas otaknya  tapi seketika runtuh karena hobinya menjatuhkan orang lain u    
0,rt @iqlimas  bergelar ph d anies baswedan tidak malu menyerang dgn data abal   #debat pilkadadki https     t co  igjzl bszm
1,rt @bullfront  begini ini reaksi @sylviana murni dalam #debat pilkadadki semalam ketika mendengar jawaban dari ahok  n nchildish  n nhttps     t  u    
